"style-scope src","yt-simple-endpoint href","style-scope","yt-simple-endpoint","yt-simple-endpoint href 2","yt-core-attributed-string","style-scope 2","yt-core-attributed-string 3","yt-core-image src"
"https://yt3.ggpht.com/ytc/AIdro_kExteWB4lWbmHWFzdp4sf7B7QVQ32xPddr6QGuomSBS7Y=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@nyerhope9012","@nyerhope9012","hace 4 meses","https://www.youtube.com/watch?v=l9tP4M8URhQ&lc=UgwPcLzxe_oovB73fzx4AaABAg","Me ha encantado pero no me ha gustado nada que los personajes femeninos hayan quedado casi invisibilizados. También había mujeres en el avión y a penas han tenido protagonismo, especialmente el personaje de Liliana que fue la última en morir y que hizo labores de enfermera cuidando a los heridos.","","2 respuestas",""
"https://yt3.ggpht.com/ib6ham48lxNqKWNBFeB-l-Nk9nC4vCePMAneNPBPr7ojyU11OEc0bPBpzrLX8X7wukzebqVMKw=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@NoTimeNoWay","@NoTimeNoWay","hace 2 meses","https://www.youtube.com/watch?v=l9tP4M8URhQ&lc=UgzhBEvWnBXSGTgkdwV4AaABAg","Tamil dubbed available la iruka","","",""
"https://yt3.ggpht.com/ytc/AIdro_lKC3Yh54HHdGHW878Ojm0gMgMCN51TMW34x4eRkI9lvAw=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@martincarnevale6932","@martincarnevale6932","hace 5 meses","https://www.youtube.com/watch?v=l9tP4M8URhQ&lc=UgynaS23cg6bq5yhlL94AaABAg","La película está muy buena y deja olvidar por un rato la decepcionante y asqueante prostitutuciion y mercantilización por parte de algunos sobrevivientes de la tragedia/milagro de los Andes, que hizo que muchos nos divorciaramos de la máxima experiencia humana de supervivencia , trabajo en equipo, amistad, fe , esperanza etc, etc ,etc de toda la historia de nuestro país y compatriotas. Clara contundente y amplia en el tema más Taboo y con CERO MORBOSIDAD. No miro cine pero si quería ver está película y me llegó. "" NO HAY AMOR MAS GRANDE QUE DAR LA VIDA POR UN AMIGO"" Numa Turcatti. Ese pasaje parte como un rayo y solo le faltaron unos 10 días para sobrevivir.","1","",""
"https://yt3.ggpht.com/ytc/AIdro_nrXZt3nog7IQ67MlvudVSOZ0_Oa3Vc3UVyazZ5cZ0=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@danidanone2547","@danidanone2547","hace 3 meses","https://www.youtube.com/watch?v=l9tP4M8URhQ&lc=UgztOFKZHXC16mszjtx4AaABAg","Cuando no hay ideas propias, nada más fácil que copiar...","","5 respuestas",""
"https://yt3.ggpht.com/ytc/AIdro_lqjjVE7RBDgmWWzch-2oBNTjzjuDVN-lL_JoZNLtGKJ0Y=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@Elizabeth3559","@Elizabeth3559","hace 6 meses","https://www.youtube.com/watch?v=l9tP4M8URhQ&lc=Ugz8EbZxozOyJVd71GF4AaABAg","","","","https://www.youtube.com/s/gaming/emoji/7ff574f2/emoji_u1f622.png"
"https://yt3.ggpht.com/ytc/AIdro_kGQbvkH_g2UlCjP0IbOuuqOwY8ttqe2l6zsDFzfW26ZOY=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@IsraelQuezada999","@IsraelQuezada999","hace 3 meses","https://www.youtube.com/watch?v=l9tP4M8URhQ&lc=Ugwemz_C2Ea62di85rt4AaABAg","Soy de México, pero tuve qué poner subtítulos porque casi no les entendía cuando hablaban.","","3 respuestas",""
"https://yt3.ggpht.com/ytc/AIdro_nm7ijh58jfbtmcWxhHzXiD74Q9HJ7gEJF1WiyYXcw=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@richardencarnaciondecena1927","@richardencarnaciondecena1927","hace 4 meses","https://www.youtube.com/watch?v=l9tP4M8URhQ&lc=Ugxx7BJ6CPkbjVwjSxd4AaABAg","5 usd","","",""
"https://yt3.ggpht.com/ytc/AIdro_mMLuUNZqhy0HRQChs4JxUCt_YIMIVc4NcweJIvm7h4uMW3=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@mjosejimenez9946","@mjosejimenez9946","hace 4 meses (editado)","https://www.youtube.com/watch?v=l9tP4M8URhQ&lc=Ugyj8kihUK_8VT_o7Wp4AaABAg","Somos muy cínicos. La peli está genial, inmejorable. Pero los palestinos están viviendo su propia película donde la muerte no viene por el frío sino de las bombas de Isr4 el , el asedio, la falta de comida, agua y combustible, las enfermedades, los ataques  continuos... Y no hacemos nada de nada
De qué nos sorprende esta película?
Estamos hartos de ver situaciones infinitamente más duras e injustas en Palestina y sencillamente miramos a otro lado.","","",""
"https://yt3.ggpht.com/ytc/AIdro_nHzs2jQGm_GOld4rKUbFiDEJa5dwzOCnrcmkoe4vHJkzyZ=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@chitocanoification","@chitocanoification","hace 4 meses","https://www.youtube.com/watch?v=l9tP4M8URhQ&lc=UgxVtLdaOdOet3KyzEp4AaABAg","pero ya se hizo una pelicula igual, es remake","","1 respuesta",""
"https://yt3.ggpht.com/ytc/AIdro_nibQyLh7Bc7lGCy3UkVRp0g1BzRGrGO1aEPVii2iDXi5A=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@eduardoramirez3764","@eduardoramirez3764","hace 4 meses","https://www.youtube.com/watch?v=l9tP4M8URhQ&lc=UgwQQsp0WFBZuP-6dxZ4AaABAg","¿Porqué España si la historia es de Uruguay?","1","3 respuestas",""
"https://yt3.ggpht.com/ytc/AIdro_mC5YOHJiDQfbh3LXMOSXIAU6KprUvKkgcW40sTO4U=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@dilmercaderon8163","@dilmercaderon8163","hace 4 meses","https://www.youtube.com/watch?v=l9tP4M8URhQ&lc=UgxQ6fJIRzhv5IyN20N4AaABAg","A veces la realidad supera a la ficcion","","",""
"https://yt3.ggpht.com/ytc/AIdro_n2udBzeYBteVO94AOvACDKqyHN4sBTqV2YenVzO3Y2Ic5h7sd9c1UhQi-g7V9kvb_L3A=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@user-hd2qt9pc4k","@user-hd2qt9pc4k","hace 4 meses","https://www.youtube.com/watch?v=l9tP4M8URhQ&lc=UgxYQFhb7xXhnccxy754AaABAg","CÓMO HAN SACADO DINERO DE ESTE ACCIDENTE DESDE QUE SUCEDIÓ","","4 respuestas",""
"https://yt3.ggpht.com/ytc/AIdro_m6Tu4gP9WQc0zjPBmIXPVSjM1r0fqfemn3OmOH1OpIL20=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@elrichmc8919","@elrichmc8919","hace 5 meses","https://www.youtube.com/watch?v=l9tP4M8URhQ&lc=UgxFZ4o4aHoFitmGKFN4AaABAg","sale louta","","",""
"https://yt3.ggpht.com/ytc/AIdro_mUmNHl-UEJD-R-LZKNJNXPgdNGL1ujk7XLl76pcAg=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@edugarcia5974","@edugarcia5974","hace 4 meses","https://www.youtube.com/watch?v=l9tP4M8URhQ&lc=UgxMi3_er90t-6paB254AaABAg","Sin desmerecer el filme que me parece de lo más correcto, creo que todos ya vimos Alive (Viven) era necesario volverla a hacer? Sería interesante que durante un tiempo no se dejarán hacer reboots, spin offs, secuelas, precuelas...la falta de ideas en el cine actual es más que evidente. Sin ir más lejos, el cine es un reflejo de la sociedad en la que vivimos. En mi opinión, la película deja de lado el debate que hubo después sobre ""canibalismo vs antropofagia"", el papel de la Iglesia al respecto y las ruedas de prensa posteriores. Un tema súper interesante que Bayona veo que ha pasado por alto. Un saludo y repito es mi opinión.","","1 respuesta",""
"https://yt3.ggpht.com/ytc/AIdro_kOiMm_vDD6429aX3YHfNO1Llh91bI5OzWuHKyB_QraMg=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@rm-home1072","@rm-home1072","hace 5 meses","https://www.youtube.com/watch?v=l9tP4M8URhQ&lc=Ugxo1GK3HPvxzx6MewR4AaABAg","El re re re frito !!","","",""
"https://yt3.ggpht.com/ytc/AIdro_kQNOvfHT8-4VSa6DKpd4TAqLIj421c3WPsLmoObtMnetY=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@jesusarevalo7298","@jesusarevalo7298","hace 4 meses","https://www.youtube.com/watch?v=l9tP4M8URhQ&lc=Ugwe_PRRVAFvqnElFvx4AaABAg","Alguien q me preste una cuenta Netflix por favor","","","https://www.youtube.com/s/gaming/emoji/7ff574f2/emoji_u1f605.png"
"https://yt3.ggpht.com/ytc/AIdro_nWp6fl-yuYkYIwfm2NVmPoG18IbSajhx41R1hoCts=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@rafaelrupertograndayepez8014","@rafaelrupertograndayepez8014","hace 4 meses","https://www.youtube.com/watch?v=l9tP4M8URhQ&lc=Ugy3toUKKiJjUQb0jLJ4AaABAg","Nadie se da cuenta que Numa sobrevivió sin carne humana al final la vomito, los médicos no saben nada del cuerpo humano","","1 respuesta",""
"https://yt3.ggpht.com/ytc/AIdro_kNn6ML5JlhLrSoExrtw_OWTxjwv-pPPh8GhTrE49w-bzrwzJrjG1FoMdgRo3BUt4v3Gw=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@rickmendez4383","@rickmendez4383","hace 4 meses","https://www.youtube.com/watch?v=l9tP4M8URhQ&lc=UgwuKaPAdyks8QPK1CB4AaABAg","Esa movie es una copia de Otra, la original de los 90s es la mejor, y no necesita remake","","1 respuesta",""
"https://yt3.ggpht.com/ytc/AIdro_mrNujkXFUFO1WbBM9kADInK3AHUaBI2hArXoizZJHKMRY=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@vargwolf7208","@vargwolf7208","hace 5 meses","https://www.youtube.com/watch?v=l9tP4M8URhQ&lc=Ugwxf6cSBoajbLS5G0h4AaABAg","Al fin Wokeflix hace algo decente.","1","",""
"https://yt3.ggpht.com/ytc/AIdro_l271cJ5fMuHRslGWGz06WhKRGXSw63e5LF-qndLNU=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@belcebucc4776","@belcebucc4776","hace 4 meses","https://www.youtube.com/watch?v=l9tP4M8URhQ&lc=UgwmWo6paNz0pxv-UaB4AaABAg","Era un avión de contrabando de tabaco?","","","https://www.youtube.com/s/gaming/emoji/7ff574f2/emoji_u1f602.png"
"https://yt3.ggpht.com/ytc/AIdro_mWu1MUHNXFmE6-kkWzvzcj7zpaekzztoz4YHluyjNXxKCXugMya4DA1xUyZqR8hblRIQ=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@nada1750","@nada1750","hace 2 meses","https://www.youtube.com/watch?v=l9tP4M8URhQ&lc=Ugwji-mkZnCC4WckGRp4AaABAg","Es una recapitulación xq esta película ya es antigua","","1 respuesta",""
"https://yt3.ggpht.com/ytc/AIdro_lrpMH5vmaC0QLN_AUjdrhG-G356BNNOKl-i5FCTRrV0ZUqNdVlI1C1gngRWKwvb-iSFw=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@carleslloparttudo2330","@carleslloparttudo2330","hace 4 meses","https://www.youtube.com/watch?v=l9tP4M8URhQ&lc=Ugx8AS7Fnq3noF7njg94AaABAg","HABRÁ DOBLAJE AL "" CASTELLANO"" . ???.","","8 respuestas",""
"https://yt3.ggpht.com/h3B9KKQWIqos74y4j7c8YAhYkAqFgvBc-jSW1CSg_0LX9qx-oBn2T7hEsAbW4_i4nvKtNLwTXg=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@dario.caindman","@dario.caindman","hace 4 meses","https://www.youtube.com/watch?v=l9tP4M8URhQ&lc=UgyvmJc9n0SULfhhRr54AaABAg","La verdad es que tiene bastantes fallos la película. De por si en lo que es la visual, por ejemplo los  tipos  no enflaquecen nada estando 2 meses ahí... Mantienen sus peinados... Tienen la barba corta...
Está muy mal dirigida desde ese punto.
Y el reencuentro con sus familias lo hicieron súper liviano, cuando en realidad habrá sido una explosión de emociones en la realidad... No solo de ellos sino más bien sus familiares que los creían muertos.
Y así varias cosas mal hechas mal esta película.","","3 respuestas",""
"https://yt3.ggpht.com/ytc/AIdro_mZ-IN_v2Xc-r5ApR0zZ7sEVNSsmHU5XNMEgu-pGnTSFJrc=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@martinbustamante4651","@martinbustamante4651","hace 4 meses","https://www.youtube.com/watch?v=l9tP4M8URhQ&lc=UgwfinEJyTXddwZ4_e14AaABAg","Fuertisima.","","","https://www.youtube.com/s/gaming/emoji/7ff574f2/emoji_u1f622.png"
"https://yt3.ggpht.com/pyA51nwfAvRfjLU4Q00pTcTs9WFSVhz8cZ14m2-L8yp4pzj2R5eHE4LZerPDmAgM7ffQokFfnEo=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@soymax7904","@soymax7904","hace 3 meses","https://www.youtube.com/watch?v=l9tP4M8URhQ&lc=UgwDuNFDzljp44Ekg6x4AaABAg","Ay Che boludo por eso no me gustan los aviones Ay qué miedo","","","https://www.youtube.com/s/gaming/emoji/7ff574f2/emoji_u1f630.png"
"https://yt3.ggpht.com/ytc/AIdro_lEMtvRuOObP0iLqwxIZfF65kQmAV2K68CNiPI22QSoAfM=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@ignaciomoreira4753","@ignaciomoreira4753","hace 4 meses","https://www.youtube.com/watch?v=l9tP4M8URhQ&lc=UgxcwlV8jR8SkLCcWVJ4AaABAg","Miren los fisicos por eso nunca vamos a ganar nada en Rugby","1","",""
"https://yt3.ggpht.com/ytc/AIdro_mpxzBaPBRULsEVqqL-WQuPJAEdB5qQFEb4YoUg0dA=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@gabrielrgv4458","@gabrielrgv4458","hace 3 meses (editado)","https://www.youtube.com/watch?v=l9tP4M8URhQ&lc=UgzDcJ_aErzn1ezjnoV4AaABAg","De.donde cayo el avion Estaban a 15 kilómetros  de el hotel el.sosneado , mendoza argentina  ,  todavía siguen robando con este accidente ,  busquen información  de.los.rescatistas chilenos !!","","1 respuesta",""
"https://yt3.ggpht.com/ytc/AIdro_l8GRWV2B4A5bJeDulbpeFI0_Gi_e51_Tc273DQM4g=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@teur7078","@teur7078","hace 4 meses","https://www.youtube.com/watch?v=l9tP4M8URhQ&lc=UgxgALMSmMZJfVJ_w3N4AaABAg","Solo hay una peli que vale la pena ver de ests historia....""viven"" aunque lea duela es infinitamente mejor !","","3 respuestas",""
"https://yt3.ggpht.com/ytc/AIdro_m3yH3CkDYbBlrEro0QnKb_ItobeFHLwKuQcGuP0f6Bn7OoKZ8W5OF5gGcuK2Gkd9LxEg=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@Jesusgastelumleiva","@Jesusgastelumleiva","hace 3 meses","https://www.youtube.com/watch?v=l9tP4M8URhQ&lc=UgzIakQxhcAB_-ydihZ4AaABAg","muy turbio el lore","","",""
"https://yt3.ggpht.com/VuaULxx4Sp1rH8YxPMyR8ZpN9La75BOS76F1TTGK8CagiCzKzszyzqf4DWHueZgCzrGSOjeEIkY=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@montanitaplease5715","@montanitaplease5715","hace 4 meses","https://www.youtube.com/watch?v=l9tP4M8URhQ&lc=UgwFmXWyIAEo0MYv9A54AaABAg","Que todos los actores son argentinos deberían ser uruguayos che que paso","","","https://www.youtube.com/s/gaming/emoji/7ff574f2/emoji_u1f602.png"
"https://yt3.ggpht.com/ytc/AIdro_kQPJNqZytGxCs_EUtXPEbHARRmWZR8SclXWI030aFkUg=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@lauraanapedrajasmosquera8116","@lauraanapedrajasmosquera8116","hace 2 meses","https://www.youtube.com/watch?v=l9tP4M8URhQ&lc=UgxiDcInIOXifCvh7Yx4AaABAg","Como no ganemos , quemo el instituto","","",""
"https://yt3.ggpht.com/ytc/AIdro_l5LLkTg-D-orAjIv3QnONs9TM45y_AotBXm2mRPRn4eltxYktPs1EaE6EeEfGMXSfLHQ=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@Arturo-oo2ny","@Arturo-oo2ny","hace 3 meses","https://www.youtube.com/watch?v=l9tP4M8URhQ&lc=UgwCQRWZeZL_DMD6ybl4AaABAg","Tanto bombo por una película que es un remake de otra, de hace 40 años, como si fuera nueva.","","3 respuestas",""
"https://yt3.ggpht.com/mrXmsWYr-zMLV4DWkjgI89IrHW2mtDWSWJb0EDDdznF8TnJUiCZxy9tUhOaaasYAS3wduVxO=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@giovannipiamonte170","@giovannipiamonte170","hace 4 meses","https://www.youtube.com/watch?v=l9tP4M8URhQ&lc=UgwB0JkuWlNqnH_c1Sp4AaABAg","Pero ya se hizo una película de esto, otra más? Ya todos conocemos la historia, esto no es una franquicia para sacarle jugo. Y menos estos bastardos de netflix. Me parece muy bajo lucrar con una tragedia así y soy uruguayo.","","",""
"https://yt3.ggpht.com/gC5S29q94gkcEXHm-PprB5-lFCSrkAjWDS4baS-jd8Bq-NEXQa3cH48hRYe6YNq9npdV9x-F=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@angelbermello9846","@angelbermello9846","hace 4 meses","https://www.youtube.com/watch?v=l9tP4M8URhQ&lc=UgzeF61FvvTI_sBp-pV4AaABAg","Me quedo con el film de 1993.. basado sobre la misma historia.. Se llama Viven..","","2 respuestas",""
"https://yt3.ggpht.com/ytc/AIdro_m-aO5KkCcvU-c4RNZ3N6SijpehTROIbJI2dsp0pmC45d0=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@angelamariana9691","@angelamariana9691","hace 4 meses (editado)","https://www.youtube.com/watch?v=l9tP4M8URhQ&lc=Ugyw-4XR1olco9wttTx4AaABAg","LOMEJOR","1","",""
"https://yt3.ggpht.com/s8ZootKff9EW4PSRCh9evyi426Xzl-Xiw_slghXKhwo0q3YIJlsjrDN5l4tovrO5iwr-njoY=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@Nsfhncs","@Nsfhncs","hace 4 meses","https://www.youtube.com/watch?v=l9tP4M8URhQ&lc=UgwFODgWC2-TlZl7DyN4AaABAg","No me gusta sus voces creo que pudo haber Sido mejor","1","1 respuesta",""
"https://yt3.ggpht.com/ytc/AIdro_n65_3oZlJSdYUCCBZYCKWEAj-4A3B_FbJgeV4XiKo=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@arianafabian2","@arianafabian2","hace 4 meses","https://www.youtube.com/watch?v=l9tP4M8URhQ&lc=UgzGxbRE2EsWNBboDn94AaABAg","","","","https://www.youtube.com/s/gaming/emoji/7ff574f2/emoji_u1f90d.png"
"https://yt3.ggpht.com/ytc/AIdro_lu_CLkflLiMMgrDGkdNe0cj4nAPK6zPT8kVCThaAg=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@lolitargentina","@lolitargentina","hace 4 meses","https://www.youtube.com/watch?v=l9tP4M8URhQ&lc=UgxCw8S5D6uGNkrwCDJ4AaABAg","Che parece una fotocopia un poco más de creatividad loco, lo único bueno es que son acentos uruguayos y argentinos","","1 respuesta",""
"https://yt3.ggpht.com/ytc/AIdro_l0cCEdyCOuSakCUjBZBWjXaID-71mFEukcpmchuSXX1g8=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@Paola-yx9cc","@Paola-yx9cc","hace 4 meses","https://www.youtube.com/watch?v=l9tP4M8URhQ&lc=Ugxz-HYQxWbfMN3UHYl4AaABAg","Es lo mismo que Viven la película original pero en Español","","","https://www.youtube.com/s/gaming/emoji/7ff574f2/emoji_u1f602.png"
"https://yt3.ggpht.com/ytc/AIdro_lY_WgswFnNwc8io-MoivGrBG8rQq2ZjSKXHvuK1fw=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@victorvazquez4444","@victorvazquez4444","hace 4 meses","https://www.youtube.com/watch?v=l9tP4M8URhQ&lc=UgwLfnTyabvBV9akBjV4AaABAg","Ahora me explico lo que hizo Luis Suárez. Es por ser Charrúa.","","",""
"https://yt3.ggpht.com/ytc/AIdro_l271cJ5fMuHRslGWGz06WhKRGXSw63e5LF-qndLNU=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@belcebucc4776","@belcebucc4776","hace 4 meses","https://www.youtube.com/watch?v=l9tP4M8URhQ&lc=Ugz-OTR7E3Rwoe0pWjp4AaABAg","Otra cosa na. Pero tabaco no faltaba .","","1 respuesta","https://www.youtube.com/s/gaming/emoji/7ff574f2/emoji_u1f602.png"
"https://yt3.ggpht.com/ytc/AIdro_m2Vf0F2lr4XZ3SasUzJ8isR2xA070iqX2oKvEU-RSqkY8xVH5UiJORv-KncWkHvlzB7A=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@marine-hy5bn","@marine-hy5bn","hace 5 meses","https://www.youtube.com/watch?v=l9tP4M8URhQ&lc=UgwRK0omHE9pQ-Rp1jN4AaABAg",".","","",""
"https://yt3.ggpht.com/ytc/AIdro_nksg3xyzihXOCbvO1baS-m6CrKHssYlnFj59ifDe2YKA=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@minnie_14v14","@minnie_14v14","hace 3 meses","https://www.youtube.com/watch?v=l9tP4M8URhQ&lc=UgxBIzn5aKCUQCNUshh4AaABAg",":')","","",""
"https://yt3.ggpht.com/ytc/AIdro_maDzTECzI9VDoclXhYD5yZpuIQ6IaJl4OJQuYblIPdDg=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@titosoria554","@titosoria554","hace 4 meses","https://www.youtube.com/watch?v=l9tP4M8URhQ&lc=UgwQldCT3HlHiY4PzOt4AaABAg","Que película mas mala y aburrida. La acabo de ver, bueno, no la acabé de ver porque no me gustó nada. La veo muy monótona, repetitiva, aburrida, y los actores al no conocerlos no me gustan tampoco. No la recomiendo. Es simplemente mi opinión, ya sabéis para gustos los colores.","","2 respuestas",""
"https://yt3.ggpht.com/Uui-z-AvVarxlRoy6wDzECdbb7H_hgdswlf9COR60rbi33FnQF2cqb_yJI5Cw6ZfQvXq-MiBXA=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@notichelas","@notichelas","hace 4 meses (editado)","https://www.youtube.com/watch?v=l9tP4M8URhQ&lc=Ugy2eDjJzDjXhbvHgSh4AaABAg","La acabo de ver, un poco insipida y lenta, es imposible no comparar las escenas con VIVEN, esta ultima dejo la valla muy alta para cualquier REMAKE, algo asi como BENHUR .
La sociedad de la nieve es un buen intento para llevar la historia a las nuevas generaciones que seguro la amaran pero quien no conoce a Dios a cualquier santo le reza...

A la sociedad de la nieve le faltan momentos memorables, le falta picos de humor , dramatismo y dolor (culpa del director), es demasiado plana, actuaciones genericas, personajes sin carisma, solo los ultimos 15 minutos salvan a esta pelicula, es mas la parte final es mejor que la de VIVEN..

Una pelicula perfecta seria si unieramos con algun editor de video la pelicula completa VIVEN y al final le añadimos los ultimos minutos de LA SOCIEDAD DE LA NIEVE.

De todas maneras es un remake decente como para mantener viva la historia, en HD y con un sonido obviamente de mejor calidad que la de VIVEN (ustedes ya saben el avance de la tecnologia) pero se salvo por un pelo de ser otro remake de BenHur","1","",""
"","https://www.youtube.com/@platinocell","@platinocell","hace 4 meses","https://www.youtube.com/watch?v=l9tP4M8URhQ&lc=UgxEIkfSsqAHKhoJ3YV4AaABAg","4445","","",""
"","https://www.youtube.com/@josem1280","@josem1280","hace 4 meses","https://www.youtube.com/watch?v=l9tP4M8URhQ&lc=UgxlWrrxx6hCa1wZ3WN4AaABAg","los brazileños y argentinos tienes mas copas del mundo
los uruguayos mas huevos sobrevivieron a los andes 
esto es la famosa garra charrua literal","1","3 respuestas",""
"","https://www.youtube.com/@ricomrdetective01","@ricomrdetective01","hace 6 meses","https://www.youtube.com/watch?v=l9tP4M8URhQ&lc=UgxR_fYfX-VRShHenih4AaABAg","Esto es el remake o reboot de la película del 1993 Alive ??","","4 respuestas",""
"","https://www.youtube.com/@juliovargas2528","@juliovargas2528","hace 3 meses","https://www.youtube.com/watch?v=l9tP4M8URhQ&lc=Ugzz4qsdSZkXMs_ClEd4AaABAg","Acabo de ver esta y después vi la película de Frank Marshall ""Viven"" y personalmente ""VIVEN"" me gusto mas y creo la supera de lejos... excelente guion, actores de Hollywood, banda sonora, etc... de esta ultima se puede rescatar los efectos visuales pero muy muy desorganizada, no sigue una línea, cuesta identificar a los personajes... sinceramente esta en un momento me provoco sueño... y creo que alguna escenas estaban demás...  imagínense lo que Marshall hubiera hecho con la tecnología que ahora existe... se las recomiendo ""VIVEN"" es muy buena de principio a fin...","","2 respuestas",""
"","https://www.youtube.com/@telendege","@telendege","hace 3 meses","https://www.youtube.com/watch?v=l9tP4M8URhQ&lc=UgwR1IC4iXR52UnviDJ4AaABAg","El rescatista q niega la heroicidad","","1 respuesta",""
"","https://www.youtube.com/@DuendedelMal","@DuendedelMal","hace 6 meses","https://www.youtube.com/watch?v=l9tP4M8URhQ&lc=Ugwbnufzkb9BHsG07Vl4AaABAg","Se ve bien la pelicula, la ambientacion hermosa y las caracterizaciones se ven convincentes el problema es cuando hablan ese acento se me hace insoportable mas parece un mal doblaje que las voces reales. Muy planas sus actuaciones. Y eso que ni siquiera hablaron mucho, cómo será escucharlos durante toda la pelicula. Y se nota más la gran diferencia cuando escuchas las voces en latino de la pelicula VIVEN esas sin son actuaciones. Ahi si se nota en verdad que la estan sufriendo.","1","6 respuestas",""
"","https://www.youtube.com/@ivanrespa8315","@ivanrespa8315","hace 4 meses","https://www.youtube.com/watch?v=l9tP4M8URhQ&lc=UgwbjWHeDrcmft5zO1V4AaABAg","Debio ser dificil para Netflix no poder meter diversidad e inclusion aunque le picaba la mano o todo latinoamerica se les hechaba encima.","","1 respuesta",""
"","https://www.youtube.com/@horaciosabalza5512","@horaciosabalza5512","hace 4 meses (editado)","https://www.youtube.com/watch?v=l9tP4M8URhQ&lc=UgyLzci2HuajucKrVJF4AaABAg","Con respeto. Voy a decir que me aburrí. Si viste VIven hace 20 años. No te cambia nada. Sabiendo más o menos lo que va a pasar, no veo demasiado el aporte.","","1 respuesta",""
"","https://www.youtube.com/@luisenrique-le4jx","@luisenrique-le4jx","hace 4 meses","https://www.youtube.com/watch?v=l9tP4M8URhQ&lc=UgwnCpVqn_kc8JJMZCB4AaABAg","No entiendo porque les celebran y hacen película a una bola de caníbales","","4 respuestas",""
